codigo;categoria;marca;nuevo;descuento;producto;precio;inventario
40R099;6;16;0;0;RETEN 27X42X7 AGILITY 125 DARROW;6000;12
40R100;6;20;0;0;RETEN 28X40X7 DARROW;7000;5
40R102;6;13;0;0;RETEN 31X43X10 AKT EVO DARROW;5000;182
40R104;6;2;0;0;RETEN PULSAR 200 OIL 31X45X10 DG181023 DARROW;6000;46
40R105;6;18;0;0;RETEN 32X47X7 PIÑON SALIDA DARROW;5000;25
40R108;6;14;0;0;RETEN BARRA 33X46X11 BWS 125 DARROW;8000;41
40R111;6;12;0;0;RETEN 35X48X11 XTZ 125 DARROW;6000;19
40R113;6;15;0;0;RETEN 37X49X10 PULSAR 200 NS DK181019 DARROW;6000;1
40R114;6;8;0;0;RETEN 37X50X11 AK 180 XM/200 SM/RTX 150 DARROW;8000;79
40R120;6;26;0;0;RETEN 29X43X10.5 DARROW;6000;1
40R123;6;17;0;0;RETEN 16X24X5 DARROW;8000;29
40R125;6;7;0;0;RETEN 27X40X8 DARROW;7000;2
40R126;6;26;0;0;RETEN 11X22X7 DARROW;5000;14
40R128;6;26;0;0;RETEN 16X24X4 DARROW;5000;29
40R129;6;22;0;0;RETEN 12X22X7 DARROW;4000;3
40R132;6;3;0;0;RETEN 19X26X3.5 DARROW;5000;5
40R133;6;14;0;0;RETEN 10X5X15.3 DARROW;4000;6
40R134;6;28;0;0;RETEN 35X50X11 DARROW;5000;2
40R135;6;17;0;0;RETEN 36X48X10.5 DARROW;5000;5
40R136;6;24;0;0;RETEN 26X36X10.5 DARROW;12000;36
40R146;6;20;0;0;RETEN 10X16X5 DARROW;5000;2
40R149;6;29;0;0;RETEN 42X55X7 TRANSMISION DIFERENCIAL 3W DARROW;9000;1
40R163;6;28;0;0;RETEN 20X37X7 DARROW;7000;9
40R186;6;22;0;0;RETEN 28X42X7 DARROW;8000;19
40R202;6;1;0;0;RETEN 20X31X7 DARROW;8000;7
40R208;6;27;0;0;RETEN 41X54X11 DARROW;15000;15
40R271;6;15;0;0;RETEN CAJA REVERSA 28X45/8X10.5 DARROW;15000;20
40R272;6;3;0;0;RETEN CAJA REVERSA 25X54X8.5 AKT 3W 180-200 DARROW;10000;20
40R273;6;19;0;0;RETEN CAJA REVERSA 30X47X62 AKT 3W 180/200 DARROW;12000;15
40R278;6;22;0;0;RETEN 34X52X8 VICTORY BLACK 171 DARROW;10000;20
410172;6;5;0;0;GUAYA FRENO C 70 TECNOGUAYAS;13000;1
410173;6;26;0;0;GUAYA FRENO C 90 TECNOGUAYAS;16000;1
410183;6;4;0;0;GUAYA FRENO CB 110 TECNOGUAYAS;19000;1
41034-0000-440067;6;11;0;0;CAMPANA TRA MRX 125/150 VICTORY AUTECO MOBILITY;379000;1
410481;6;24;0;0;GUAYA FRENO NRX 125 TECNOGUAYAS;14000;1
41080-0639;6;21;0;0;DISCO FRENO TRA KLX 150 KAWASAKI AUTECO MOBILITY;398000;2
41080-1173;6;29;0;0;DISCO FRENO KMX 125 DEL ICHIMAX IMPOCALI;119000;1
4108324VP-E7670-01;6;5;0;0;VARIADOR BWS 100 KEYMAN REMO;69000;3
41095;6;4;0;0;CAUCHO CAMPANA AKT 110 ECO 100/CD 100/BEST/C 90/ PALASMOTOS;6000;4
411208;6;29;0;0;GUAYA FRENO CRYPTON 110 TECNOGUAYAS;12000;1
411241;6;20;0;0;GUAYA FRENO DT 125/DT 175 TECNOGUAYAS;15000;4
411417;6;10;0;0;GUAYA FRENO CHAPPY LB 80 TECNOGUAYAS;10000;2
411450;6;20;0;0;GUAYA FRENO LIBERO 110 TECNOGUAYAS;13000;2
411451;6;10;0;0;GUAYA FRENO LIBERO 125 TECNOGUAYAS;16000;3
411514;6;19;0;0;GUAYA FRENO RX 115 TECNOGUAYAS;11000;5
411587;6;7;0;0;GUAYA FRENO V 80 TECNOGUAYAS;13000;3
411602;6;29;0;0;BOMBILLO DIRECCIONAL TRANSPARENTE REMO;2000;47
411968;6;22;0;0;TENSOR CADENA DISCOVER KEYMAN REMO;4000;7
41200-KFC-900-G;6;28;0;0;KIT ARRASTRE XLR 125 NPC IMPORCALI;65000;1
412509;6;2;0;0;LLANTA 310X70X12 TL LAG H626 CHAOYANG HA BICICLETAS;159000;2
412521;6;22;0;0;LLANTA 90X80X17 TT H971 CHAOYANG;129000;6
41277190179-16226;6;23;0;0;TUERCA PIÑON ATAQUE DT 125/RX 115 KEYMAN REMO;5000;31
41277209140-20012;6;18;0;0;TUERCA PIÑON ATAQUE AX 100/TS 125 KEYMAN REMO;5000;1
412891;6;30;0;0;TUERCA EXOSTO RX 100/115 KEYMAN REMO;21000;1
413145;6;30;0;0;GUAYA FRENO AX 100 TECNOGUAYAS;13000;1
413269;6;11;0;0;GUAYA FRENO FR 100 TECNOGUAYAS;13000;2
413270;6;5;0;0;GUAYA FRENO FR 80 TECNOGUAYAS;13000;1
413279;6;24;0;0;GUAYA FRENO FZ 50 SUZUKI TECNOGUAYAS;10000;6
413599;6;20;0;0;GUAYA FRENO VIVAX 115 TECNOGUAYAS;13000;2
414165;6;4;0;0;GUAYA FRENO BOXER 100 BM TECNOGUAYAS;12000;1
414210;6;28;0;0;GUAYA FRENO DISCOVER 100 DTS-I TECNOGUAYAS;15000;2
414584;6;26;0;0;KIT RETENES PULSAR 200 NS INDUMOTOS;16000;5
41538;6;20;0;0;RETEN GIXXER 41X53X8 FZ 16 ENDURIX REMO;12000;77
41540-36H10-000;6;12;0;0;SOPORTE BATERIA AX 4 SUZUKI;19000;2
415405;6;5;0;0;DADOS NMAX 150 KEYMAN REMO;34000;2
415411;6;28;0;0;RETEN 41X54X11 TELESCOPICO XR 250 ENDURIX REMO;8000;9
4163;6;6;0;0;VALVULA ADM C 70 CASSARELLA DISTRIMOTOS;17000;2
4177;6;9;0;0;VALVULA ADM CRYPTON 110 CASSARELLA DISTRIMOTOS;19000;2
41784196;6;10;0;0;KIT VALVULAS LIBERO 125 CASSARELLA DISTRIMOTOS;43000;22
4182;6;7;0;0;VALVULA ESC C 70 CASSARELLA DISTRIMOTOS;17000;2
419014;6;29;0;0;CAMPANA TRA AX-4 KEYMAN REMO;115000;2
4196;6;10;0;0;VALVULA ESC LIBERO 125/YBR 125 CASSARELLA DISTRIMOTOS;18000;1
420361248;6;28;0;0;BUJE SUSPENSION KLX 150 AUTECO MOBILITY;15000;2
42060109263-14019;6;7;0;0;CANASTILLA PISTON AX 100/TS 125/AX 115 KEYMAN REMO;15000;4
42060493310-214;6;3;0;0;CANASTILLA PISTON RX 115 KEYMAN REMO;15000;11
4209;6;19;0;0;AMORTIGUADOR DEL C70 GAVIRIA DISTRIMOTOS;58000;2
420HX124L;6;14;0;0;CADENA 420HX124L REFORZADA DURAMAX;27000;6
42100-23J10-000;6;24;0;0;BURRO HAYATE 110/115 SUZUKI;41000;1
4213;6;2;0;0;AMORTIGUADOR DEL FR 80/FR 100 PAR GAVIRIA DISTRIMOTOS;110000;1
4214;6;18;0;0;AMORTIGUADOR DEL V 80 GAVIRIA DISTRIMOTOS;138000;2
426;6;2;0;0;KIT CARBURADOR BOXER CT/PLATINO PDM;15000;2
42601-KPE-900/B;6;9;0;0;CAMPANA TRA XR 250 TORNADO ICHIBAN IMPORCALI;269000;2
42661;6;26;0;0;BANDAS C 70/ACTIV 110/BEST/VIVA R CASSARELLA DISTRIMOTOS;14000;5
42691;6;10;0;0;BANDAS PULSAR 180/PULSAR 180 UG/135/DISCOVER 125 +/ST 125/BOXER 150 CASSARELLA DISTRIMOTOS;14000;3
427406;6;10;0;0;COMANDO IZQ VIVAX KEYMAN REMO;55000;5
42I000;6;3;0;0;GUARDABARRO DEL AKT RTX 150 ROJO;30000;2
4300;6;16;0;0;CDI BEST 125 AKITA MOTOLANDIA;55000;1
43100;6;2;0;0;PORTA BANDAS NXG 125;28000;2
43110-23J00-000;6;29;0;0;PEDAL FRENO HAYATE SUZUKI;30000;2
43110C34G00W000;6;18;0;0;PEDAL FRENO GS 150X SUZUKI;50000;1
43126-LFC4-E10;6;30;0;0;MANGUERA FRENO TRA JETIX 125 KYMCO AUTECO GRUPO UMA;280000;1
431803;6;11;0;0;CARENAJE BWS 125 KEYMAN REMO 5S9-XF831-X0;129000;1
43260K990000;6;11;0;0;RETEN 35X48X11 BARRA BENELLI 150I AUTECO MOBILITY;22000;6
43310-30H10-000;6;6;0;0;VARILLA FRENO GS 150 R SOLA SUZUKI;8000;1
433303;6;2;0;0;CUÑA VOLANTE RX 115 KEYMAN REMO;3000;8
43451-K23;6;30;0;0;VARILLA FRENO NEO 110 TANAKA REMO;9000;10
43451-KYY;6;17;0;0;VARILLA FRENO CB 125F TANAKA REMO XX27;9000;28
43502-36H00-000;6;23;0;0;REPOSAPIE DEL/IZQ AX 4T SUSUKI;61000;1
43550-30H10-000;6;29;0;0;REPOSAPIE GSR 150 DEL DER SUZUKI;26000;1
43560-30H10-000;6;19;0;0;REPOSAPIE GSR 150 DEL IZQ SUZUKI;27000;1
435917;6;3;0;0;DISCOS CLUTCH FR 80/100 X5 KEYMAN REMO;22000;1
435933;6;14;0;0;DISCOS CLUTCH V 80 KEYMAN REMO;38000;1
43700G05320;6;13;0;0;REPOSAPIES TRA GN 125 SOLPARTS;27000;1
438303;6;1;0;0;EJE CRANK DT 125 KEYMAN REMO;59000;1
438305;6;13;0;0;EJE CRANK BWS 100 REMO;48000;1
43860824131-19301;6;20;0;0;EJE SALIDA FR 80 KEYMAN REMO;81000;2
43936;6;11;0;0;COMANDO DER CBF 150 CASSARELLA DISTRIMOTOS;14000;2
43972;6;6;0;0;COMANDO IZQ NXR BROSS 125 DISTRIMOTOS;22000;1
44046;6;14;0;0;ORING TAPA VOLANTE GP 125 DARROW;4000;13
44116;6;9;0;0;ORING TAPON ACEITE YAMAHA DARROW;500;16
44117;6;25;0;0;ORING TAPON ACEITE V 80 DH101152 DARROW;1000;8
44152;6;29;0;0;ORING TAPA CILINDRO XT 250 DARROW;5000;5
44224;6;26;0;0;ORING TAPA VALVULA CRYPTON 110/LIBERO 110 93210-48G DARROW;2000;61
44360S05700-000;6;4;0;0;FILTRO GASOLINA AX 100/GN 125 PEQUEÑO SOLPARTS;5000;7
4445;6;15;0;0;BUJE PORTA PLATO LIBERO 125 KTO;6000;1
446509;6;20;0;0;FILTRO ACEITE NMAX 150 KEYMAN REMO;18000;10
44806;6;19;0;0;PIÑON VELOCIMETRO ECO;7000;1
44830-KY7-000-G;6;24;0;0;GUAYA VELOCIMETRO XR 250 TORNADO HIBARI IMPORCALI;18000;2
44830SKRH-900;6;8;0;0;GUAYA VELOCIMETRO XR 150 SOLPARTS;20000;4
448421;6;1;0;0;FLOTADOR CARBURADOR BEST 125 REMO;17000;2
449602;6;29;0;0;GUARDABARRO DEL BWS 125 NEGRO KEYMAN REMO;49000;2
44BBH-J;6;12;0;0;SELLOS VALVULAS XT 225 DARROW;8000;5
44BBJ;6;16;0;0;SELLOS VALVULAS CRYPTON 115 ARIZA;10000;94
44KIT001;6;29;0;0;CAJA ORING C/U DARROW;1000;1691
4,50E+12;6;13;0;0;CAMPANA TRA AKT 125 SL ICHIBAN;70000;1
4,50E+12;6;15;0;0;CAMPANA TRA AKT 125 SL NEGRO ICHIBAN IMPOR CALI BOG;120000;1
45014-I853-C20065;6;23;0;0;AMORTIGUADOR MRX 125/150 AUTECO MOBILITY;420000;1
45015-KAS-415;6;3;0;0;PASTILLAS XR 125 150 HONDA XR01;28000;29
45105-0SC-9000-G;6;7;0;0;PASTILLA DEL AKT 125 DYNAMIC/JET 4 ICHIBAN IMPORCALI;14000;1
45105-LEC1-305;6;13;0;0;PASTIILAS FRENO MXER 250 KYMCO;63000;1
45110T400000;6;24;0;0;PASTILLAS TRA BENELLI TNT 25N AUTECO;16000;10
4512;6;20;0;0;DISCO FRENO GN 125 ACERO PDM;69000;1
45120J800000;6;23;0;0;PASTILLAS DEL BENELLI TNT 25N AUTECO;20000;1
45351-KPE-900-G;6;10;0;0;DISCO FRENO XR 250 TORNADO/XL 200 DEL ICHIMAX IMPORCALI;85000;1
45351-KVB-S02-G;6;28;0;0;DISCO FRENO CLICK DEL ICHIMAX IMPORCALI;89000;1
45440-KZK-910-G;6;14;0;0;GUAYA FRENO DIO 110 L HIBARI IMPORCALI;25000;1
45450-KSS-9000;6;6;0;0;GUAYA FRENO BIZ 125 HIBARI IMPORCALI;11000;1
454585;6;23;0;0;PIÑON ATAQUE 13T AKT TTR 180 SOLPARTS;8000;4
4,55E+12;6;16;0;0;BALINERA CIGUEÑAL TOP BOY SC05A97CS35PX1/2AS NTN;35000;1
45511-36H00-000;6;13;0;0;CUBIERTA SILLIN AX 4 DER SUZUKI;17000;1
45512-36H00-000;6;28;0;0;CUBIERTA SILLIN AX 4 IZQ SUZUKI;19000;1
45512-45F00-000;6;14;0;0;CUBIERTA SILLIN GS 125 DER SUZUKI;29000;2
45513-36H00-W6C;6;22;0;0;TAPA STOP AX 4T SUZUKI;15000;1
45810;6;12;0;0;TANQUE GASOLINA LIBERO 110 AZUL KNT YOKOMAR;139000;1
45841;6;10;0;0;TANQUE GASOLINA RX 115 NEGRO CON HUECO MEDIDOR KNT;155000;3
4,59E+12;6;5;0;0;SILICONA EN SPRAY ULTRARAPIDO;16000;3
45976;6;27;0;0;BANDAS DT 125/175 CASSARELLA DISTRIMOTOS;15000;1
46091-I126-0600;6;28;0;0;COMANDO DER MRX 150 VICTORY AUTECO MOBILITY;47000;2
460920050;6;14;0;0;MANIGUETA IZQ KLX 150 AUTECO MOBILITY;30000;15
462416;6;4;0;0;KIT BIELA BOXER CT KEYMAN REMO;69000;3
46378;6;12;0;0;KIT CILINDRO CBF 125 DISTRIMOTOS;126000;1
46379;6;16;0;0;KIT CILINDRO CBF 150 DISTRIMOTOS;125000;2
464214;6;21;0;0;CUNAS DISCOVER 100M 125ST 150ST REMO;25000;7
46500-LFC8-BJO;6;25;0;0;PEDAL FRENO UNIK 110 AUTECO MOBILITY;78000;1
46517;6;28;0;0;TORNILLOS PORTA PLATO RX 100/115/AKT NKD 125 PALASMOTOS;5000;13
46546;6;2;0;0;TORNILLO PATA LATERAL BOXER PALASMOTOS;2000;10
46547;6;7;0;0;TORNILLO PATA LATERAL AKT NKD PALASMOTOS;2000;7
46714;6;12;0;0;TAPA TANQUE AKT RTX 150 KNT YOKOMAR;49000;1
4673;6;29;0;0;TAPA TANQUE AX 4 KNT;33000;6
469502;6;23;0;0;KIT PISTON 0.25 FR 80 KEYMAN REMO;35000;1
469701;6;11;0;0;KIT PISTON STD YBR 125 KEYMAN REMO;40000;1
46P-F582T-00-G;6;8;0;0;DISCO FRENO BWS 125X DEL KANUNI;70000;1
46PSH3550-20;6;29;0;0;GUAYA VELOCIMETRO BWS 125X SOLPARTS;12000;1
47111-23J00-000;6;21;0;0;TAPA LATERAL DER SUZUKI;18000;1
47111C20G00H000;6;6;0;0;CUBIERTA SILLIN BEST 125 DER SUZUKI;45000;2
47211-23J00-000;6;6;0;0;TAPA LATERAL IZQ SUZUKI;18000;1
47211-31CB0-000;6;27;0;0;CUBIERTA SILLIN VIVAX/VIVA IZQ SUZUKI;64000;1
47311E20G31-000;6;20;0;0;COLA SILLIN BEST SUZUKI;28000;1
47311E31CA0T000;6;24;0;0;COLA SILLIN VIVAX/VIVA SUZUKI;8000;1
473906;6;10;0;0;GUIAS CADENILLA LIBERO 110 ENDURIX REMO;35000;6
47432G05300;6;28;0;0;TAPA HERRAMIENTA GN 125 SOLPARTS;3500;14
47663;6;16;0;0;BALINERA 6303 2RS CRAFT DISTRIMOTOS;7000;1
47778;6;20;0;0;CANASTILLA CAJA DT 125/DT 175 IZQ GRANDE DISTRIMOTOS;20000;3
477YD5C;6;8;0;0;TENSOR CADENA LIBERO 110 - RX-100 PAR;7000;18
47832-23J00-000;6;9;0;0;PLATINA STOP HAYATE SUZUKI;4000;1
47850MC;6;6;0;0;BATERIA MAC AUTO DUSTER COEXITO;265000;1
48121E30D00-000;6;3;0;0;BABERO VIVA/VIVAX IZQ SUZUKI;79000;1
48131-31CA1-26B;6;6;0;0;GUARDAPIERNA CENTRAL VIVAX SUZUKI;56000;1
4814;6;16;0;0;KIT TIJERA DT 125 ALMOTOS;29500;2
48222;6;7;0;0;BOMBILLO TRICETA NARVA P43 35W ELPO;16000;36
4830;6;7;0;0;CAMPANA DEL AX 100/FR 80/FR 100 DISTRIMOTOS;75000;1
48319;6;25;0;0;BANDA FRENO AGILITY 125/RS/NAKED/XTREME/FLY 150 TRA DISTRIMOTOS;18000;1
48564;6;24;0;0;BALANCINES AX4;18000;1
48610;6;18;0;0;PIÑON VELOCIMETRO VIVA KNT YOKOMAR;21000;1
4863;6;21;0;0;PIÑON VELOCIMETRO AX 4 SISTEMA PLATINA KNT;16000;4
48772;6;20;0;0;PASTILLAS AKT 110/AKT 125 SL/ACTIV/SPIKE CASSARELLA DISTRIMOTOS;13000;2
48773;6;3;0;0;PASTILLAS AKT 125 EVO/150 EVO/GS 125/XTZ 125/TTR 125 CASSARELLA DISTRIMOTOS;13000;3
48789;6;13;0;0;PASTILLAS YBR 125 MN/DISCOVER 125/135/PULSAR 135/180 UG CASSARELLA DISTRIMOTOS;13000;1
48835-51C35-034;6;14;0;0;FILTRO AIRE FR 80/100 SUZUKI;8000;1
48840;6;2;0;0;KIT BIELA CB 110/DREAM NEO 110 CASSARELLA DISTRIMOTOS;75000;4
48842;6;2;0;0;KIT BIELA CRYPTON 115 CASSARELLA DISTRIMOTOS;70000;1
488512;6;10;0;0;PEDAL CRANK ECO DELUXE 100 KEYMAN REMO;32000;1
48878;6;18;0;0;KIT PISTON STD CRYPTON 115 DISTRIMOTOS;66000;2
48879;6;24;0;0;KIT PISTON 0.25 CRYPTON 115 CASSARELLA DISTRIMOTOS;58000;2
48902;6;3;0;0;KIT CILINDRO COMPLETO RX 115;190000;1
48IST950MC;6;26;0;0;BATERIA CARRO COEXITO;315000;1
49011;6;27;0;0;CUNAS BWS 100 CON RODILLO DISTRIMOTOS;15000;2
490401;6;1;0;0;RESORTE EJE CAMBIOS VIVA/VIVAX;6000;8
49065-0021;6;15;0;0;FILTRO ACEITE KLX 150;6000;2
49081;6;11;0;0;BANDAS DT 125/XTZ 125/RX 100A CASSARELLA DISTRIMOTOS;16500;2
49083;6;2;0;0;BANDAS AGILITY 125 CASSARELLA DISTRIMOTOS XX21;13000;12
49084;6;13;0;0;PASTILLAS TRA CB 150 INVICTA/CB 190 R CASSARELLA DISTRIMOTOS;13000;3
49085;6;23;0;0;PASTILLAS TRA PULSAR 200NS /NS/KTM 250/XT 660R/BWS 125 FI/DUKE 200 CASSARELLA DISTRIMOTOS;14000;7
491507;6;1;0;0;PIÑON CIGUEÑAL RX 115 REMO;45000;1
492;6;11;0;0;KIT TIJERA PULSAR 135 COLREMO;43000;3
49200;6;19;0;0;KIT PISTON STD CB 110 DISTRIMOTOS;60000;4
49201;6;26;0;0;KIT PISTON 0.25 CB 110 DISTRIMOTOS;68000;1
49205;6;8;0;0;KIT PISTON STD CBF 125/MRX 125 CASSARELLA DISTRIMOTOS;75000;2
49206;6;12;0;0;KIT PISTON 0.25 CBF 125/MRX 125 DISTRIMOTOS;75000;1
4930024VP-E5630-00;6;26;0;0;PIÑON CRANK BWS 100 CON PIN KEYMAN REMO;48000;1
49351;6;5;0;0;ANILLOS 0.25 PULSAR 200NS/DUKE 200 CASSARELLA DISTRIMOTOS;33000;4
49370;6;3;0;0;ANILLOS 0.25 CB 110 CASSARELLA DISTRIMOTOS;26000;1
49396;6;14;0;0;ANILLOS 0.25 AGILITY 125 RS/NAKED CASSARELLA DISTRIMOTOS;34000;2
49414;6;16;0;0;ANILLOS STD TVS 100 SPORT CASSARELLA DISTRIMOTOS;30000;1
4942;6;19;0;0;KIT CILINDRO C 90 AUTOTEC DISTRIMOTOS;110000;1
4946;6;13;0;0;KIT CILINDRO XLR 125 DISTRIMOTOS;115000;2
4952;6;5;0;0;KIT REPARACION MORDAZA TS 125 ALMOTOS;12000;1
4953;6;2;0;0;KIT CILINDRO DISCOVER 125 DTSI DISTRIMOTOS;139000;1
49646;6;2;0;0;KIT BIELA PULSAR 200 NS CASSARELA DISTRIMOTOS;85000;1
49650;6;27;0;0;BANDAS BWS 125 CASSARELLA DISTRIMOTOS XX29;21000;3
4966015S9-F7481-00;6;15;0;0;PISO BWS 125 X KEYMAN REMO;105000;1
49721;6;17;0;0;ARBOL LEVAS XLR 125 KEYMAN DISTRIMOTOS;65000;1
49788;6;18;0;0;PARRILLA BOXER CT 100 NEGRA DISTRIMOTOS;66000;1
49820;6;16;0;0;KIT RETENES V 80 GAVIRIA DISTRIMOTOS;15000;7
4B4-26302-00-G;6;17;0;0;GUAYA ACELERADOR XTZ 250 HIBARI IMPORCALI;20000;1
4B4-F582T-01-G;6;13;0;0;DISCO FRENO XTZ 250 DEL ICHIMAX IMPORCALI;95000;1
4C6SF3411-10;6;29;0;0;CUNAS BWS 125 X SOLPARTS;44000;2
4C9-E6620-00;6;24;0;0;BANDAS CLUTCH FINO 115 ICHIBAN IMPORCALI;58000;2
4CW-E6611-00;6;6;0;0;CAMPANA CLUTCH BWS 125 4T ICHIBAN IMPORCALI;40000;2
4CW-F4500;6;30;0;0;LLAVE GASOLINA BWS 100 TANAKA REMO;25000;1
4D0-E4450-00;6;8;0;0;FILTRO AIRE FINO MV YAMAHA;40000;1
4DO-XH252-00-G;6;16;0;0;SWITCH FINO 115 HIBARI IMPORCALI;55000;2
4FP-3411;6;29;0;0;CUNAS LIBERO 125/YBR 125 TANAKA REMO;20000;2
4JG-W0045-00-G;6;2;0;0;PASTILLAS DEL DT 125/DT 175/CRYPTON/YBR MV ICHIBAN IMPORCALI;12000;2
4LS-E6356-00;6;23;0;0;VARILLA CLUTCH YBR 125 SS/LIBERO 110 YAMAHA;16000;1
4ST1212;6;30;0;0;VALVULA ESC CRYPTON 110;15000;1
4ST-12241-01-G;6;17;0;0;TENSOR CADENILLA CRYPTON 110 NPC IMPORCALI;30000;2
4ST-E410;6;9;0;0;KIT CARBURADOR CRYPTON 110 M.N KEYMAN REMO;15000;1
4VP-17641;6;14;0;0;CORREA BWS 100 TANAKA REMO;30000;1
4VP-E7620-00-G;6;4;0;0;VARIADOR CLUTCH BWS 2T ICHIBAN IPORCALI;38000;1
4VW-F5445-11;6;20;0;0;KIT ARRASTRE XT 225  KTC;89000;2
5;6;19;0;0;ACCESORIOS;10000;187
5,00E+12;6;4;0;0;BOMBILLO UNA PATA 12V WAVE MV/C 100 BIZ/FR 80/C 90 CHOHO;12000;2
500011387;6;5;0;0;DIAFRAGMA PULSAR 180 UG CON CORTINA ANDINA;46000;2
500011431;6;8;0;0;DISCOS CLUTCH PULSAR 180 UG X6 ANDINA;30000;4
500013364;6;23;0;0;KIT VALVULAS DISCOVER 100M ANDINA;22000;6
50020001;6;12;0;0;KIT REPARACION CARBURADOR DISCOVER ST CH SAS;16000;2
5012;6;11;0;0;CONECTOR CARBURADOR DT 125/175 COLREMO;21000;4
501408;6;11;0;0;AMORTIGUADOR XR 150L TANAKA REMO;219000;2
501422;6;6;0;0;AMORTIGUADOR XLR 125 NEGRO TANAKA REMO;218000;1
501426;6;12;0;0;AMORTIGUADOR LIBERO 125/YBR 125E TANAKA REMO;129000;2
501427;6;24;0;0;AMORTIGUADOR CB 125E NEGRO TANAKA REMO;98000;2
501428;6;24;0;0;AMORTIGUADOR AGILITY 125 ROJO TANAKA REMO;139000;2
501431;6;4;0;0;AMORTIGUADOR SZR 160 TANAKA REMO;159000;2
501432;6;17;0;0;AMORTIGUADOR VIVAX 110/VIVA 115 TANAKA REMO;139000;3
501433;6;7;0;0;AMORTIGUADOR TVS 100 SPORT TANAKA REMO;145000;2
501435;6;3;0;0;AMORTIGUADOR AKT 125 FLEX NEGRO TANAKA REMO;129000;3
501436;6;9;0;0;AMORTIGUADOR DREAM NEO 110 NEGRO TANAKA REMO;145000;2
5020003;6;10;0;0;PIÑON VELOCIMETRO GN ALMOTOS;18000;6
50217;6;16;0;0;ANILLOS STD HAYATE 110 DISTRIMOTOS;30000;1
502802;6;8;0;0;ARAÑA CLUTCH AX 100 TANAKA REMO;85000;1
50280754B-E6150-00;6;1;0;0;ARAÑA CLUTCH FZ 16/SZR 16 TANAKA REMO;156000;6
502808;6;27;0;0;ARAÑA CLUTCH TVS SPORT TANAKA REMO;97000;1
50300-GFY6-315;6;15;0;0;CUNAS AGILITY 125/AGILITY DIGITAL 125/AGILITY RS NAKED AUTECO MOBILITY;60000;7
50300-LBA8-C00;6;16;0;0;CUNAS ACTIV 110 AUTECO MOBILITY;37500;1
503402;6;11;0;0;ARBOL LEVAS C 70 TANAKA REMO;35000;2
503409;6;19;0;0;ARBOL LEVAS XLR/CG 125 TANAKA REMO;34000;2
503421;6;17;0;0;ARBOL LEVAS XTZ 125E TANAKA REMO;40000;2
50390;6;17;0;0;RESORTE PEDAL FRENO BOXER MN PALASMOTOS;4000;3
50502-LDF7-E10;6;18;0;0;BUJE TORNILLO BURRO AGILITY 125 RS AUTECO MOBILITY;10000;3
50511012840-25C00-000;6;18;0;0;BALANCINES GN 125 TANAKA REMO;26000;3
505112;6;19;0;0;BALANCINES PULSAR 135 LS TANAKA REMO;38000;1
50534;6;28;0;0;KIT CARBURADOR STORM DISTRIMOTOS;42000;1
50541;6;20;0;0;KIT CARBURADOR XCD 125 DISTRIMOTOS;38000;1
50647-ABW-100S;6;3;0;0;CAUCHO REPOSAPIE DEL DER XPULSE 200 FI HERO;9000;1
506920;6;16;0;0;BARRAS XR 150 TANAKA REMO;145000;12
506922;6;10;0;0;BARRAS DREAM NEO TANAKA REMO;119000;2
506929;6;27;0;0;BARRAS XTZ 150 TANAKA REMO;149000;14
506930;6;22;0;0;BARRAS XTZ 250 TANAKA REMO;189000;4
506931;6;9;0;0;BARRAS TVS 100 SPORT TANAKA REMO;141000;2
5071B-LBA8-C10;6;16;0;0;REPOSAPIE TRA IZQ ACTIV 110 AUTECO;17000;2
508806;6;7;0;0;BOMBA FRENO BWS 100 TANAKA REMO;43000;2
508820;6;18;0;0;BOMBA FRENO VIVA R 115 TANAKA REMO;54000;4
508822;6;10;0;0;BOMBA FRENO XTZ 125 TANAKA REMO;56000;2
50960;6;17;0;0;ANILLOS STD DISCOVER 100M/110M CASSARELLA DISTRIMOTOS;24000;2
50961;6;10;0;0;ANILLOS 0.25 DISCOVER 100M/110 CASSARELLA DISTRIMOTOS;25000;4
5,10E+17;6;30;0;0;KIT BIELA AKT 125 150 TTR NKD EVO R3 CASSARELLA DISTRIMOTOS;59000;11
5099;6;6;0;0;PLATOS CLUTCH FZ 16 ALMOTOS;39000;4
50992;6;27;0;0;KIT BIELA HAYATE 110 CASSARELLA DISTRIMOTOS;75000;3
50M-12151-00-G;6;25;0;0;BALANCINES CRYPTON 110 NPC IMPORCALI;50000;2
51014;6;6;0;0;PIÑON VELOCIMETRO DISCOVER;6000;2
51022;6;22;0;0;CORONA ENC DISCOVER 100 KTC;75000;1
51023-M567-0000;6;5;0;0;LLAVE GASOLINA MRX 150 AUTECO MOBILITY;15000;1
510250;6;9;0;0;GUAYA FRENO HONDA ELITE - 125 E TECNOGUAYAS;16000;3
51080;6;30;0;0;BALANCINES DISCOVER 125 ST/150 ST DISTRIMOTOS;55000;1
51081;6;27;0;0;BALANCIN PLATINO 110 DISTRIMOTOS;38000;5
51082;6;22;0;0;BALANCIN PULSAR 150/PULSAR 160 NS DISTRIMOTOS;50000;3
51083;6;27;0;0;BALANCIN DISCOVER 125 + JZ511203  DISTRIMOTOS;17000;1
51099;6;17;0;0;CADENILLA REP 94LEE PULSAR 200 NS KLX 150 WIND 125 DISTRIMOTOS;35000;2
